Resultfile Programm VECTO-CSE 2.01 Comp 12.05.2014
Datafile: ,J:\TE-Em\Projekte\I_2012_08_HDV_CO2_LOT3\Arbeitsordner\CSE\Release_Packages\2.01\Test\WorkingDir\DemoData\DataDemo_LS2.csdat

Time,Lat,Long,Heading,v_veh_GPS,v_veh_CAN,vair_ar,beta_ar,n_eng,tq_l,tq_r,t_amb_veh,t_tire,Satelites,Zone (UTM),Lat (UTM),Long (UTM),Sec_ID,Dir_ID,Lat (root),Long (root),dist (root),slope_deg,altitude,v_veh,dist,vair_ic,vair_uf,vair,beta_ic,beta_uf,beta,vwind_ha,vwind,vwind 1s,omega_wh,omega_p_wh,tq_sum,tq_sum_1s,tq_sum_float,t_float,F_trac,F_acc,F_grd,F_res,v_veh_1s,v_veh_ave,a_veh_ave,v_veh_float,t_amp_stat,p_amp_stat,rh_stat,vair_sq
47350,2874.12625792079,457.191889405941,225,16.2782574257426,15.70545829,2.45921782178218,3.09564356435644,750,313.706656077228,330.273956369307,20,40,11,32,5306341.47425069,396854.496126511,0,0,0,0,0,0,0,15.2480177572816,670.740785193789,2.45921782178218,2.63766432332938,2.96690603268076,3.09564356435644,3.11028377328629,2.2192396856558,1.61005352140273,1.27735904067702,1.32876550843049,8.72664625997164,0,643.980612446535,643.393965356112,630.92727573427,5.90240655753575,1326.8116507473,0,0,1326.8116507473,15.2480177572816,15.2480177572816,0,15.2480177572816,25.5,1014.9,37.3949504950495,8.83703813541199
47351,2874.12486960396,457.188917920792,225,16.3373564356436,15.70545829,2.41859405940594,1.92247524752475,750,327.153794409901,324.340865232673,20,40,10.7227722772277,32,5306338.96877494,396850.748952028,0,0,0,0,0,0,0,15.2480177572816,674.976345681921,2.41859405940594,2.5940928073172,2.9323974378825,1.92247524752475,1.93711545645461,1.3779301337926,1.65280494169219,1.31127649278815,1.25470871189236,8.72664625997164,0,651.494659642574,650.59271206367,631.425651156554,5.90240655753575,1342.2930568196,0,0,1342.2930568196,15.2480177572816,15.2480177572816,0,15.2480177572816,25.5,1014.9,37.39,8.64094369153006
47352,2874.12345425743,457.185967128713,225,16.1710396039604,15.70545829,2.73558415841584,1.7429702970297,750,329.426790207921,309.819825670297,20,40,11,32,5306336.41277244,396847.026653894,0,0,0,0,0,0,0,15.2480177572816,679.211906170053,2.73558415841584,2.93408443701397,3.2022067445316,1.7429702970297,1.75761050595956,1.29833031345064,1.31603861199735,1.04409809771433,1.1016715004427,8.72664625997164,0,639.246615878218,638.858614259485,630.613289480148,5.90240655753575,1317.0580623938,0,0,1317.0580623938,15.2480177572816,15.2480177572816,0,15.2480177572816,25.5,1014.9,37.38,10.2895668296655
47353,2874.1219929703,457.183174752475,225,15.8917128712871,15.70545829,2.03789108910891,2.87891089108911,750,318.435861624753,300.06141450099,20,40,11,32,5306333.76814667,396843.50014971,0,0,0,0,0,0,0,15.2480177572816,683.447466658186,2.03789108910891,2.18576515384799,2.6085235369189,2.87891089108911,2.89355110001896,1.93592456978757,2.05734072123796,1.6322207523491,1.55500542149136,8.72664625997164,0,618.497276125743,618.979947362072,629.237072284362,5.90240655753575,1274.30760500921,0,0,1274.30760500921,15.2480177572816,15.2480177572816,0,15.2480177572816,25.5,1014.9,37.37,6.93434724418196
47354,2874.1205450495,457.180415544554,225,15.7905247524752,15.70545829,2.31576237623762,2.92227722772277,750,304.286017709901,304.037469948515,20,40,11,32,5306331.14754345,396840.015398578,0,0,0,0,0,0,0,15.2480177572816,687.683027146318,2.31576237623762,2.48379942069706,2.84495810111594,2.92227722772277,2.93691743665263,2.07143598230804,1.76187030105696,1.39780505904841,1.48238789501161,8.72664625997164,0,608.323487658416,609.233066042702,628.562287313055,5.90240655753575,1253.34625802175,0,0,1253.34625802175,15.2480177572816,15.2480177572816,0,15.2480177572816,25.5,1014.9,37.36,8.15077149907592
47355,2874.1191229703,457.177641584158,225,15.6852772277228,15.70545829,2.13808910891089,-0.134851485148515,750,299.986559704951,318.092424961386,20,40,11,32,5306328.57513838,396836.513124813,0,0,0,0,0,0,0,15.2480177572816,691.91858763445,2.13808910891089,2.2932337724303,2.69366642524459,-0.134851485148515,-0.120211276218658,-0.153440102434748,1.95160921437115,1.54833714575753,1.50458723358603,8.72664625997164,0,618.078984666337,618.579208028507,629.209328756079,5.90240655753575,1273.44578716715,0,0,1273.44578716715,15.2480177572816,15.2480177572816,0,15.2480177572816,25.5,1014.9,37.35,7.3206241061777
47356,2874.11773257426,457.174838613861,225,15.6237722772277,15.70545829,2.5020099009901,-2.22524752475248,750,309.490389469307,329.304218731683,20,40,11,32,5306326.06206966,396832.975763246,0,0,0,0,0,0,0,15.2480177572816,696.154148122582,2.5020099009901,2.68356149422985,3.00336675668017,-2.22524752475248,-2.21060731582262,-1.58535410168129,1.56414836515654,1.24093952693708,1.25354926971606,8.72664625997164,0,638.79460820099,638.42557348757,630.583309696535,5.90240655753575,1316.12677806508,0,0,1316.12677806508,15.2480177572816,15.2480177572816,0,15.2480177572816,25.5,1014.9,37.34,9.05763854724088
47357,2874.11635049505,457.172047722772,225,15.5337623762376,15.70545829,3.01021782178218,-3.48089108910891,750,324.059729750495,327.364779768317,20,40,11,32,5306323.56413968,396829.45371963,0,0,0,0,0,0,0,15.2480177572816,700.389708610715,3.01021782178218,3.22864615067368,3.43564970862797,-3.48089108910891,-3.46625088017906,-2.58970096596128,1.0498913781036,0.832946374590757,0.845438325997957,8.72664625997164,0,651.424509518812,650.52550554129,631.420998393354,5.90240655753575,1342.14852451581,0,0,1342.14852451581,15.2480177572816,15.2480177572816,0,15.2480177572816,25.5,1014.9,37.33,11.9857359712618
47358,2874.11496445545,457.169276930693,225,15.5234950495049,15.70545829,3.16478217821782,-3.46623762376238,750,330.299596276237,314.057219305941,20,40,11,32,5306321.05842814,396825.956576636,0,0,0,0,0,0,0,15.2480177572816,704.625269098847,3.16478217821782,3.39442605232274,3.56716122639278,-3.46623762376238,-3.45159741483252,-2.61586583358825,0.877165862227964,0.695912110619755,0.706402437516427,8.72664625997164,0,644.356815582178,643.754382455681,630.95222772181,5.90240655753575,1327.58675281369,0,0,1327.58675281369,15.2480177572816,15.2480177572816,0,15.2480177572816,25.5,1014.9,37.32,12.7793744221603
47359,2874.11357742574,457.166508613861,225,15.4730594059406,15.70545829,3.12247524752475,-3.13237623762376,750,322.473084548515,301.616447070297,20,40,10.990099009901,32,5306318.55082954,396822.462480913,0.138613861386139,0.138613861386139,367764.704456507,27502.3243121098,0.00892187527202598,0,0,15.2480177572816,708.860829586979,3.12247524752475,3.34904923342924,3.5312456175846,-3.13237623762376,-3.11773602869391,-2.35267239239714,0.933116701568515,0.740301511043447,0.741355222145609,8.72664625997164,0,624.089531618812,624.337543578688,629.607983275368,5.90240655753575,1285.82948874104,0,0,1285.82948874104,15.2480177572816,15.2480177572816,0,15.2480177572816,25.5,1014.9,37.31,12.571533391797
47360,2874.11221059406,457.163735841584,225,15.4170891089109,15.70545829,2.73147524752475,-2.93663366336634,749.995049504951,307.775853348515,301.480451677228,20,40,11,32,5306316.08074597,396818.963501593,2,2,5306317.87926274,396817.498193035,2.38936655689921,0,0,15.2480177572816,713.096390075112,2.73147524752475,2.9296773740978,3.19858866227753,-2.93663366336634,-2.92199345443648,-2.10785849421417,1.32731355072558,1.0530432319761,1.02208292032603,8.72658865834616,0,609.256305025743,610.126741019469,628.62415719837,5.90240655753575,1255.25990820943,0,0,1255.25990820943,15.2480177572816,15.2480177572816,0,15.2480177572816,25.5,1014.9,37.3037871287129,10.4887006373563
47361,2874.11082960396,457.161000495049,225,15.3815445544555,15.70545829,3.06572277227723,-3.3680198019802,749.985148514852,299.720469262376,313.774266663366,20,40,11,32,5306313.58360456,396815.510666959,2,2,5306315.19219789,396814.200095042,6.64351370066986,0,0,15.2480177572816,717.331950563244,3.06572277227723,3.28817866804249,3.48288507494833,-3.3680198019802,-3.35337959305035,-2.51839128992678,0.982645891827734,0.779596204116697,0.85570697489325,8.7264734550952,0,613.494735925742,614.187321116195,628.905274649711,5.90240655753575,1263.97555083352,0,0,1263.97555083352,15.2480177572816,15.2480177572816,0,15.247994282384,25.5,1014.9,37.32,12.2386376351538
47362,2874.1094419802,457.158286237624,225,15.3334158415842,15.70545829,2.45853465346535,-2.35594059405941,749.891089108911,305.713015273267,327.195015226733,20,40,11,32,5306311.07370756,396812.083877728,2,2,5306312.51279808,396810.911405118,10.8855255744938,0,0,15.2480177572816,721.567511051376,2.45853465346535,2.63693158274814,2.96638844667914,-2.35594059405941,-2.34130038512955,-1.68137264001973,1.61064360166137,1.27782718930877,1.21204580331539,8.72537902421111,0,632.9080305,632.786005257347,630.192877540613,5.90240655753575,1303.80814353314,0,0,1303.80814353314,15.2480177572816,15.2480177572816,0,15.2460907926207,25.5,1014.9,37.34,8.85674653669674
47363,2874.1080809901,457.155563168317,225,15.3087425742574,15.70545829,2.95109900990099,0.916138613861386,749.826732673267,320.243972208911,329.403723035643,20,40,11,32,5306308.61334361,396808.646991934,2,2,5306309.84821593,396807.640902354,15.1040782134714,0,0,15.2480177572816,725.803071539508,2.95109900990099,3.16523754182437,3.38548543698386,0.916138613861386,0.930778822791241,0.640084628905258,1.09902312346433,0.871925749056578,0.919665250136422,8.7246302030799,0,649.647695244555,648.823249012754,631.303149711082,5.90240655753575,1338.17747292247,-0.409665533985719,0,1338.17747292247,15.2479894411998,15.2479894411998,-1.63866213594288E-05,15.2422003075595,25.5,1014.9,37.36,11.6876823463252
47364,2874.10669138614,457.152871881188,225,15.2849306930693,15.7029767304951,2.31550495049505,-1.81069306930693,749.673267326733,329.953645285149,318.369714310891,20,40,11,32,5306306.0992709,396805.248742495,2,2,5306307.18112568,396804.36732115,19.3266016676963,0,0,15.2456084762088,730.038562713665,2.31550495049505,2.4835233155505,2.84456108730509,-1.81069306930693,-1.79605286037707,-1.26131487228035,1.76493768639117,1.40023861317305,1.38256252580563,8.72284455269007,0,648.32335959604,647.554484440065,631.211967978356,5.90334034773483,1335.38902887289,-84.4255727455841,0,1335.38902887289,15.2438147018091,15.2438147018091,-0.00337701941515771,15.2383372164719,25.5,1014.9,37.38,8.29614794949239
47365,2874.10531594059,457.150182475248,225,15.2250594059406,15.6802421417822,2.63359405940594,2.15158415841584,749.668316831683,325.915005844554,304.237605792079,20,40,11,32,5306303.61138451,396801.853302331,2,2,5306304.52585843,396801.108251478,23.5304070022188,0,0,15.2235360599827,734.270647105729,2.63359405940594,2.82469370183449,3.11392708537024,2.15158415841584,2.1662243673457,1.65122252007561,1.44026882827514,1.1426579205887,1.12409921865441,8.72278695106459,-0.000201605689174262,630.152611636634,630.146207827144,630.014462211823,5.911907470306,1299.83167568174,-72.351293812008,0,1299.83167568174,15.2270787244083,15.2270787244083,-0.00289255029992099,15.2267396787588,25.5,1014.9,37.4,10.1725895358763
47366,2874.10390871287,457.14752970297,225,15.2380198019802,15.6886897239604,3.09270297029703,1.50980198019802,749.653465346535,311.841160369307,300.000392874257,20,40,11,32,5306301.06381238,396798.502436456,2,2,5306301.8686062,396797.846745451,27.7373549394884,0,0,15.231737596078,738.499952425137,3.09270297029703,3.31711661128724,3.50514040434103,1.50980198019802,1.52444218912788,1.14858241645159,0.950763011629987,0.7543014640835,0.810417342028486,8.72261414618815,0.000201605689174262,611.841553243564,612.60350841544,628.835998341316,5.90872239340507,1261.35911716385,11.3302737443749,0,1261.35911716385,15.2298792679092,15.2298792679092,0.000451711100404283,15.213908760366,25.5,1014.9,37.42,12.4004417590331
47367,2874.10252495049,457.144848712871,225,15.2023267326732,15.6582743395049,2.70846534653465,0.775742574257426,749.10396039604,300.671537484158,309.553749577228,20,40,11,32,5306298.56033677,396795.117197472,2,2,5306299.21211481,396794.586173266,31.9430983352479,0,0,15.2022080966067,742.728746700233,2.70846534653465,2.90499782176724,3.17646879161886,0.775742574257426,0.790382783187283,0.615920894324738,1.33721089489006,1.06089543184346,0.986703102016487,8.71622036576006,1.03052879760998E-19,610.225287061386,611.055063140849,628.789218846869,5.9202131820841,1259.5568388832,-369.161626859188,0,1259.5568388832,15.2006766265405,15.2006766265405,-0.0147664587291607,15.2028242172155,25.5,1014.9,37.44,10.2801626470844
47368,2874.10115445545,457.142168910891,225,15.1660198019802,15.6210003960396,3.4839504950495,3.2850495049505,749.519801980198,302.675436947525,324.11436379802,20,40,11,32,5306296.0814123,396791.733875036,2,2,5306296.56635689,396791.338775325,36.1318485497273,0,0,15.1660198019802,746.944826443406,3.4839504950495,3.73675395633651,3.83404652262468,3.2850495049505,3.29968971388035,2.5581784555751,0.603089496265667,0.478469696908669,0.481199170594511,8.72105890230024,-0.000288008127391804,626.789800745545,626.92450543583,629.810544028531,5.93433650826532,1297.54106206166,-3.35499105260311,0,1297.54106206166,15.1705630820508,15.1705630820508,-0.000132067662214193,15.1911632177536,25.5,1014.9,37.46,14.7955948781677
47369,2874.09979326733,457.139478811881,225,15.1843465346534,15.6398769306931,3.85545544554455,2.53732673267327,749.024752475248,316.010482854455,330.295273980198,20,40,11,32,5306293.61995886,396788.338032258,2,2,5306293.92143821,396788.092407476,40.3192700695711,0,0,15.1843465346534,751.159561921957,3.85545544554455,4.13521616053073,4.15132618756096,2.53732673267327,2.55196694160312,2.01532435280135,0.456097141670162,0.361851205313814,0.359798468504859,8.7152987397524,0.000345609752870164,646.305756834654,645.62154325922,630.967573781855,5.92716571508733,1335.44504430888,43.7692766685944,0,1335.44504430888,15.1796971865503,15.1796971865503,0.00174819462144008,15.1791535004732,25.5,1014.9,37.48,17.3490892624356
47370,2874.09843831683,457.136775445545,225,15.1758910891089,15.6311678217822,3.32864356435644,0.547821782178218,749.450495049505,328.416495478218,322.41377979802,20,40,10.8118811881188,32,5306291.17035723,396784.925867697,2,2,5306291.27325544,396784.842033268,44.5118593088732,0,0,15.1758910891089,755.376670640331,3.32864356435644,3.57017759753393,3.70266178045077,0.547821782178218,0.562461991108076,0.44269507595793,0.690791082953377,0.548049007874472,0.556533207746481,8.72025247954354,-5.15264398804992E-20,650.830275276238,649.956206244888,631.237738913166,5.93046922072346,1346.31492932572,-76.2792671455117,0,1346.31492932572,15.175247132634,15.175247132634,-0.00305117145377341,15.1711306875665,25.4987376237624,1014.9,37.5025247524752,13.7612678309429
47371,2874.09708574257,457.134076633663,225,15.1516534653465,15.6062030693069,2.95114851485148,0.136435643564356,748.955445544554,328.487444031683,307.716090664357,20,40,11,32,5306288.72505771,396781.519451926,2,2,5306288.62960412,396781.597220979,48.6972743445201,0,0,15.1516534653465,759.589093962666,2.95114851485148,3.16529063896794,3.38016726039759,0.136435643564356,0.151075852494214,0.105697294306241,1.06091563856873,0.84169262965913,0.804099647100636,8.7144923169957,8.64024382175411E-05,636.203534696039,635.943225240771,630.364255569942,5.93995239523613,1317.28567515511,-122.45298511126,0,1317.28567515511,15.1547877659053,15.1547877659053,-0.00489875720245417,15.1678296585773,25.49,1014.9,37.54,11.4700926419333
47372,2874.09572534653,457.131393069307,225,15.1668910891089,15.6218978217822,3.29481188118812,0.340693069306931,749.648514851485,316.158098737624,299.715194175248,20,40,11,32,5306286.26493177,396778.131766144,2,2,5306285.98920944,396778.356405857,52.8775335204012,0,0,15.1668910891089,763.798848253098,3.29481188118812,3.53389100961933,3.67333992988244,0.340693069306931,0.355333278236788,0.290576267522698,0.724482607988367,0.574778662215494,0.615407637111587,8.72255654456267,1.71754799601664E-20,615.873292912871,616.466070350495,629.166209096503,5.93398881215918,1275.1047837472,200.484280569603,0,1275.1047837472,15.1663680031369,15.1663680031369,0.00801936629306175,15.1638650228051,25.48,1014.9,37.58,13.5469835469013
47373,2874.09438811881,457.128681881188,225,15.1701881188119,15.6252937623762,3.07746534653465,2.80356435643564,749.178217821782,302.764002812871,305.767077675247,20,40,11,32,5306283.84833907,396774.710437483,2,2,5306283.34970844,396775.116687644,57.0563778155932,0,0,15.1701881188118,768.014207824057,3.07746534653465,3.3007733104969,3.48852098035891,2.80356435643564,2.8182045653655,2.11914690600465,0.940630292562206,0.746262526162608,0.727398772786114,8.71708439014223,-3.43509599203328E-20,608.531080488119,609.431947972679,628.730561204918,5.93269884368318,1258.83171949451,-176.759405005925,0,1258.83171949451,15.1699800019606,15.1699800019606,-0.00707038525634093,15.1568441759268,25.47,1014.9,37.62,12.2212489694089
47374,2874.09301821782,457.12601009901,225,15.1490099009901,15.6034801980198,3.09650495049505,2.09940594059406,749.405940594059,300.619626263366,320.307667386138,20,40,11,32,5306281.37034805,396771.337106636,2,2,5306280.70921566,396771.875752127,61.2367922851409,0,0,15.1490099009901,772.22433562934,3.09650495049505,3.32119447191329,3.50359135267891,2.09940594059406,2.11404614952391,1.60141335899906,0.913499294057409,0.724737759586834,0.728473934546887,8.71973406491424,-2.06105759521997E-19,620.927293649505,621.307997773493,629.470910239683,5.94098838588118,1286.65072488525,-28.9323320454118,0,1286.65072488525,15.148971963533,15.148971963533,-0.00115729394721916,15.1530833722327,25.46,1014.9,37.66,12.3218278631706
47375,2874.09163425743,457.123348415842,225,15.1480297029703,15.6024705940594,2.84687128712871,1.69,748.559405940594,311.696499012871,329.968412175247,20,40,11,32,5306278.86609104,396767.975886128,2,2,5306278.064174,396768.629233329,65.4244085120186,0,0,15.1480297029703,776.432676745954,2.84687128712871,3.0534468157556,3.29116544686691,1.69,1.70464020892986,1.27097256836139,1.17189871929946,0.929742647654853,0.968051151857868,8.70988418695744,1.37403839681331E-19,641.664911188119,641.175434333379,630.667208791365,5.94137771065743,1328.22145138192,-72.1945821784652,0,1328.22145138192,15.1476980688168,15.1476980688168,-0.00288778877887824,15.1484879818594,25.45,1014.9,37.7,10.8783037798208
47376,2874.09025009901,457.120693069307,225,15.1360792079208,15.5901615841584,2.40215841584158,-1.05584158415842,749.485148514852,325.810595327723,325.867267847525,20,40,11,32,5306276.36132794,396764.622548963,2,2,5306275.42279079,396765.387204896,69.6062327116611,0,0,15.1360792079208,780.637995750357,2.40215841584158,2.57646455565252,2.91207620903849,-1.05584158415842,-1.04120137522856,-0.727660294565773,1.63783028819102,1.29939613677733,1.31579284495464,8.72065569092189,-0.000432012191087705,651.677863175248,650.768228104696,631.230689242098,5.94606406929388,1351.67299629673,21.4995885409721,0,1351.67299629673,15.1377519850995,15.1377519850995,0.000863205132396474,15.1386512600554,25.44,1014.9,37.74,8.50654430573329
47377,2874.08888009901,457.118020891089,225,15.1382673267327,15.5924153465347,1.92580198019802,-2.16742574257426,748.544554455446,329.985480162376,311.774807572277,20,40,11,32,5306273.88316815,396761.2487128,2,2,5306272.78198323,396762.145883019,73.7871455390224,0,0,15.1382673267327,784.844072758059,1.92580198019802,2.06554260138056,2.50693499415108,-2.16742574257426,-2.1527855336444,-1.42292306668357,2.14561709527768,1.70225607909997,1.5929478579822,8.709711382081,0.000259207314652623,641.760287734653,641.266808740075,630.674995234621,5.94521069233361,1329.23171749521,-107.682290774501,0,1329.23171749521,15.1386852269385,15.1386852269385,-0.00430921805051333,15.1312201524273,25.43,1014.9,37.78,6.34571251286692
47378,2874.08752752475,457.115325841584,225,15.1216336633663,15.5752826732673,2.62450495049505,-3.5,749.123762376238,320.382783636634,300.647574348515,20,40,11,32,5306271.43779853,396757.846963093,2,2,5306270.14058886,396758.903840885,77.9689874102225,0,0,15.1216336633663,789.046180156301,2.62450495049505,2.81494506627534,3.10021714122039,-3.5,-3.48535979107015,-2.53419491411485,1.40232708974249,1.11255629844419,1.16718050606687,8.71645077226197,-2.88008127391804E-05,621.030357985149,621.406737377257,629.512550161669,5.95174670762757,1288.70551539511,-89.3891176254211,0,1288.70551539511,15.1192687971767,15.1192687971767,-0.00357535753575257,15.1257044978234,25.42,1014.9,37.82,9.66525042959634
47379,2874.08617069307,457.112641188119,225,15.1155544554456,15.5690210891089,2.70259405940594,-2.5729702970297,749.133663366337,305.831180664357,302.715895073267,20,40,11,32,5306268.98431295,396754.458018563,2,2,5306267.50222703,396755.665520889,82.1460281752536,0,0,15.1155544554455,793.245289094697,2.70259405940594,2.89870050054004,3.16642605559118,-2.5729702970297,-2.55833008809985,-1.86349288989738,1.31647433868803,1.04444378773035,1.07374326340595,8.71656597551292,0.000201605689174262,608.547075737624,609.447272036742,628.842964583372,5.95414097775716,1263.33731940443,-6.53131737884849,0,1263.33731940443,15.1144800509754,15.1144800509754,-0.000262773802133406,15.1228956702344,25.41,1014.9,37.86,10.0835136497865
47380,2874.08480613861,457.10997039604,225,15.1086138613862,15.5618722772277,2.51618811881188,-1.67465346534654,748.524752475248,299.709347907921,316.078165223762,20,40,11,32,5306266.51621514,396751.086080754,2,2,5306264.86636341,396752.430267194,86.3191137829214,0,0,15.1086138613861,797.442933924181,2.51618811881188,2.69876851614782,3.00753866045076,-1.67465346534654,-1.66001325641668,-1.17707116547582,1.5100018375588,1.19798160309864,1.17598830813922,8.70948097557909,0,615.787513131683,616.383890014175,629.243047913477,5.95687650685755,1277.9097459817,21.5792574515991,0,1277.9097459817,15.1129985295559,15.1129985295559,0.00086320513239452,15.1189594348955,25.4012623762377,1014.9,37.9126237623762,9.13776689331396
47381,2874.08343772277,457.107302376238,225,15.1226633663366,15.5763432673267,2.33686138613861,-0.277326732673268,748.990099009901,307.645670167327,328.449175234653,20,40,11,32,5306264.04090484,396747.717465176,2,2,5306262.22924913,396749.193478445,90.4941794238323,0,0,15.1226633663366,801.642268357627,2.33686138613861,2.50642942328588,2.85569692360941,-0.277326732673268,-0.262686523743409,-0.223699402780343,1.70430315679253,1.35213333994428,1.32188905623209,8.71489552837405,0.000259207314652623,636.09484540198,635.839096711195,630.332285165715,5.95134100783962,1319.66031002011,52.3651888531548,0,1319.66031002011,15.1207265954318,15.1207265954318,0.00209265976102462,15.1176743384177,25.4,1014.9,38.04,8.2166304731984
47382,2874.08207019802,457.104632574257,225,15.1201584158416,15.5737631683168,2.19322772277228,1.8480198019802,749.163366336634,322.343529360396,328.455075558416,20,40,11,32,5306261.56728682,396744.346656375,2,2,5306259.59173602,396745.956200162,94.6698765044128,0,0,15.1201584158416,805.842854413734,2.19322772277228,2.35237337093671,2.73326997058519,1.8480198019802,1.86266001091005,1.23081502451378,1.85743926851407,1.47362606932337,1.44200148947101,8.7169115852658,0,650.798604918812,649.92586482289,631.132509054774,5.95232836460229,1350.68916576638,-51.2953827093807,0,1350.68916576638,15.1207242427213,15.1207242427213,-0.00205181409229832,15.1214891884987,25.4,1014.9,38.18,7.54674768235668
47383,2874.08070851485,457.101954158416,225,15.1190396039604,15.5726107920792,2.32124752475248,-0.556138613861386,748.683168316832,330.289781526733,316.090441470297,20,40,11,32,5306259.10468337,396740.965308975,2,2,5306256.95345671,396742.717981451,98.8467866242404,0,0,15.1190396039604,810.042418605154,2.32124752475248,2.48968258420443,2.84216365094598,-0.556138613861386,-0.541498404931529,-0.417163941512394,1.72072896790333,1.36516499264646,1.419025822314,8.71132422759439,-0.000633617880261968,646.380222997029,645.692884716675,630.884957201211,5.95276449001418,1340.75920339637,4.64772611870742,0,1340.75920339637,15.1177797274777,15.1177797274777,0.000190613120715875,15.126977735432,25.4,1014.9,38.32,8.13596957018827
47384,2874.07936891089,457.099242079208,225,15.1249504950495,15.578699009901,2.03560396039604,0.724158415841584,749.232673267327,324.178679075248,302.723260516832,20,40,11,32,5306256.6837306,396737.542759823,2,2,5306254.31161855,396739.475394615,103.029331095069,0,0,15.1249504950495,814.24238194399,2.03560396039604,2.18331206581513,2.59956536029619,0.724158415841584,0.738798624771444,0.506818128196392,2.02482183335791,1.60642142650424,1.65252124554683,8.71771800802249,0.000259207314652623,626.901939592079,627.03193876917,629.822857710428,5.95044554230676,1300.79995665766,185.04537280379,0,1300.79995665766,15.1275033820214,15.1275033820214,0.00739987365072367,15.1311973510276,25.4,1014.9,38.46,6.77415521737344
47385,2874.07801079208,457.096551287129,225,15.1500594059406,15.6045611881188,1.85546534653465,1.36712871287129,749.188118811881,309.628741403961,300.643257234653,20,40,11,32,5306254.22800938,396734.14610906,2,2,5306251.66859116,396736.231348122,107.213758347667,0,0,15.1500594059406,818.447946300427,1.85546534653465,1.99010217979867,2.44770284189834,1.36712871287129,1.38176892180114,0.765267651478243,2.22576506641592,1.76584262089155,1.73250591977418,8.71719959339319,-0.000172804876435082,610.271998638614,611.09981463234,628.854503870832,5.9405811299418,1264.12805889451,-11.5710821801218,0,1264.12805889451,15.1473148710911,15.1473148710911,-0.000461556056586919,15.1378145755683,25.4,1014.9,38.6,6.29003752582864
47386,2874.07663207921,457.09389,225,15.1385445544554,15.5927008910891,1.8809603960396,-1.02287128712871,748.727722772277,300.017114117822,311.762777039604,20,40,11,32,5306251.73348507,396730.785523791,2,2,5306249.02774354,396732.989977083,111.39473458874,0,0,15.1385445544554,822.654579358734,1.8809603960396,2.01744720873636,2.46869497470579,-1.02287128712871,-1.00823107819886,-0.822354229704835,2.19514808940261,1.74155220329594,1.6603139184992,8.7118426422237,0.000662418693001148,611.779891157426,612.544433761504,628.966555783465,5.94509781066002,1267.43115850586,18.4357559369088,0,1267.43115850586,15.1401127340457,15.1401127340457,0.000732498992469444,15.144945110642,25.4,1014.9,38.74,6.28014271159683
47387,2874.07525881188,457.091220693069,225,15.1508118811881,15.6053362376238,2.08121782178218,-2.57920792079208,749.683168316832,304.180683017822,325.858584704951,20,40,11,32,5306249.24922851,396727.41512674,2,2,5306246.3861877,396729.747736747,115.576832117328,0,0,15.1508118811881,826.86103010131,2.08121782178218,2.23223577389899,2.63975551218599,-2.57920792079208,-2.56456771186223,-1.73444013953623,1.98462349111083,1.57452949545539,1.66227528350803,8.72295975594102,0,630.039267722772,630.037619989903,630.008694066674,5.94028697114326,1305.85560748408,120.596760281523,0,1305.85560748408,15.1520583276149,15.1520583276149,0.00482387347645377,15.1489685114671,25.4,1014.9,38.88,7.03646364859493
47388,2874.07388128713,457.08855,225,15.1683564356436,15.6234071287129,1.76681188118812,1.55415841584158,749.247524752475,318.291482046535,329.971059673267,20,40,11,32,5306246.75711856,396724.042859061,2,2,5306243.74058261,396726.500526408,119.765340347791,0,0,15.1683564356435,831.072728643666,1.76681188118812,1.89501581509649,2.37332599833641,1.55415841584158,1.56879862477144,1.01946959817081,2.32394367725926,1.84373402915516,1.79565119514555,8.71789081289893,-0.000489613816566066,648.262541719802,647.496218571071,631.078873653474,5.93341375821991,1341.30257019946,-12.6170010444292,0,1341.30257019946,15.1649391236153,15.1649391236153,-0.000501040203028739,15.1490681497419,25.4,1014.9,39.02,5.65742861084198
47389,2874.07250158416,457.085883267327,225,15.150603960396,15.6051220792079,2.15842574257426,-0.793069306930693,749.618811881188,329.376107663367,320.319211421782,20,40,11,32,5306244.26088745,396720.675449287,2,2,5306241.09571219,396723.254217781,123.9526854791,0,0,15.150603960396,835.283885354339,2.15842574257426,2.31504607900817,2.70545877462186,-0.793069306930693,-0.778429098000835,-0.516302819944931,1.90230700858495,1.50922253406968,1.50528768984584,8.7222109348098,2.88008127391804E-05,649.695319085148,648.868874485962,631.146606136505,5.94036530567091,1346.50674784944,-108.916460413259,0,1346.50674784944,15.1531754729928,15.1531754729928,-0.00435687133069084,15.1487063274468,25.4,1014.9,39.16,7.37685576082636
